docid,predicted_class
./data/splits/test_new\test\bdcydd.json,student
./data/splits/test_new\test\bdptkaio.json,staff
./data/splits/test_new\test\bdwiu.json,course
./data/splits/test_new\test\begqls.json,project
./data/splits/test_new\test\beoczxhp.json,student
./data/splits/test_new\test\beoyl.json,student
./data/splits/test_new\test\beveykcq.json,other
./data/splits/test_new\test\bfiznf.json,student
./data/splits/test_new\test\bghlh.json,other
./data/splits/test_new\test\bgnisk.json,student
./data/splits/test_new\test\bgudhc.json,course
./data/splits/test_new\test\bgxblaq.json,course
./data/splits/test_new\test\bhjnxfeq.json,other
./data/splits/test_new\test\bhkvqidu.json,course
./data/splits/test_new\test\bhlwohi.json,staff
./data/splits/test_new\test\bhptsyjz.json,student
./data/splits/test_new\test\bhuwf.json,other
./data/splits/test_new\test\bhzijblm.json,other
./data/splits/test_new\test\biaio.json,student
./data/splits/test_new\test\bilwr.json,course
./data/splits/test_new\test\bjjitsgt.json,student
./data/splits/test_new\test\bjwiuevz.json,other
./data/splits/test_new\test\bjzfnftw.json,project
./data/splits/test_new\test\blobw.json,course
./data/splits/test_new\test\bmmzflr.json,staff
./data/splits/test_new\test\bnbsv.json,student
./data/splits/test_new\test\boarhn.json,student
./data/splits/test_new\test\bodmvxdf.json,student
./data/splits/test_new\test\bofjb.json,project
./data/splits/test_new\test\bondtsrh.json,staff
./data/splits/test_new\test\bovyrx.json,student
./data/splits/test_new\test\bpblgwar.json,course
./data/splits/test_new\test\bphhvc.json,project
./data/splits/test_new\test\bpjzrlxy.json,project
./data/splits/test_new\test\bpxla.json,project
./data/splits/test_new\test\bqbvlmis.json,student
./data/splits/test_new\test\bqcuk.json,other
./data/splits/test_new\test\bqfbagmb.json,student
./data/splits/test_new\test\brhotofi.json,faculty
./data/splits/test_new\test\brmtqcj.json,other
./data/splits/test_new\test\brorn.json,project
./data/splits/test_new\test\browzov.json,course
./data/splits/test_new\test\brwup.json,student
./data/splits/test_new\test\brzpgboe.json,course
./data/splits/test_new\test\bsjgc.json,other
./data/splits/test_new\test\bsjsuzw.json,project
./data/splits/test_new\test\bslps.json,student
./data/splits/test_new\test\btpdso.json,student
./data/splits/test_new\test\btrlegkg.json,other
./data/splits/test_new\test\bttjq.json,student
./data/splits/test_new\test\bulvw.json,student
./data/splits/test_new\test\bumcmpt.json,student
./data/splits/test_new\test\bvabh.json,student
./data/splits/test_new\test\bvkkhgyo.json,student
./data/splits/test_new\test\bvnniatg.json,course
./data/splits/test_new\test\bvtwusw.json,department
./data/splits/test_new\test\bvvko.json,course
./data/splits/test_new\test\bwjjh.json,faculty
./data/splits/test_new\test\bwvavr.json,student
./data/splits/test_new\test\bxwnlyu.json,other
./data/splits/test_new\test\bxxlthi.json,student
./data/splits/test_new\test\bypmk.json,student
./data/splits/test_new\test\byyxifzz.json,student
./data/splits/test_new\test\bzavavce.json,course
./data/splits/test_new\test\bzbyv.json,project
./data/splits/test_new\test\bzthieu.json,department
./data/splits/test_new\test\caaelf.json,student
./data/splits/test_new\test\caecfi.json,student
./data/splits/test_new\test\caeck.json,student
./data/splits/test_new\test\caogdi.json,course
./data/splits/test_new\test\cbdxh.json,student
./data/splits/test_new\test\cbuuznl.json,other
./data/splits/test_new\test\ccbje.json,staff
./data/splits/test_new\test\cddmp.json,course
./data/splits/test_new\test\cdhwa.json,student
./data/splits/test_new\test\cdruyo.json,student
./data/splits/test_new\test\cehogf.json,faculty
./data/splits/test_new\test\cenlf.json,course
./data/splits/test_new\test\cfcynn.json,faculty
./data/splits/test_new\test\cfsvmoen.json,course
./data/splits/test_new\test\cftid.json,student
./data/splits/test_new\test\cfwzqt.json,student
./data/splits/test_new\test\cgjuowc.json,department
./data/splits/test_new\test\charmfhj.json,faculty
./data/splits/test_new\test\chwusgl.json,faculty
./data/splits/test_new\test\cifmtm.json,faculty
./data/splits/test_new\test\cifyk.json,course
./data/splits/test_new\test\cioumfyi.json,course
./data/splits/test_new\test\ciuipt.json,other
./data/splits/test_new\test\ciwmb.json,project
./data/splits/test_new\test\cjnrzzmk.json,course
./data/splits/test_new\test\cjnxondy.json,other
./data/splits/test_new\test\ckemt.json,student
./data/splits/test_new\test\cketrvj.json,student
./data/splits/test_new\test\ckhzgl.json,student
./data/splits/test_new\test\clcydbp.json,student
./data/splits/test_new\test\clkaoj.json,course
./data/splits/test_new\test\clpyjrid.json,other
./data/splits/test_new\test\clsxoodd.json,faculty
./data/splits/test_new\test\cnhjk.json,department
./data/splits/test_new\test\cnlce.json,student
./data/splits/test_new\test\coomnevj.json,department
./data/splits/test_new\test\cotsv.json,course
./data/splits/test_new\test\cqksepwt.json,course
./data/splits/test_new\test\cqqqjx.json,staff
./data/splits/test_new\test\cqtek.json,student
./data/splits/test_new\test\cqyvoud.json,student
./data/splits/test_new\test\cqzxj.json,student
./data/splits/test_new\test\crbexe.json,course
./data/splits/test_new\test\crusceee.json,student
./data/splits/test_new\test\ctfljg.json,student
./data/splits/test_new\test\ctshqqfo.json,course
./data/splits/test_new\test\cvxtmt.json,project
./data/splits/test_new\test\cwlxvwh.json,course
./data/splits/test_new\test\cxdpjw.json,faculty
./data/splits/test_new\test\cxjmjdh.json,faculty
./data/splits/test_new\test\cxvkh.json,student
./data/splits/test_new\test\czkze.json,student
./data/splits/test_new\test\czvftspe.json,course
./data/splits/test_new\test\czwglks.json,course
./data/splits/test_new\test\dbtooseb.json,project
./data/splits/test_new\test\dcbnebw.json,student
./data/splits/test_new\test\dcidctu.json,other
./data/splits/test_new\test\dclyjjg.json,department
./data/splits/test_new\test\ddgreszb.json,student
./data/splits/test_new\test\ddlpfjed.json,student
./data/splits/test_new\test\ddsnlb.json,faculty
./data/splits/test_new\test\ddurpci.json,faculty
./data/splits/test_new\test\ddwoml.json,project
./data/splits/test_new\test\debuzvc.json,other
./data/splits/test_new\test\deopslyp.json,student
./data/splits/test_new\test\deqwxxpt.json,other
./data/splits/test_new\test\devpg.json,course
./data/splits/test_new\test\dfuhpn.json,other
./data/splits/test_new\test\dfvnobj.json,student
./data/splits/test_new\test\dfzdiiy.json,student
./data/splits/test_new\test\dgppgjr.json,project
./data/splits/test_new\test\dhrezf.json,student
./data/splits/test_new\test\dhtdvz.json,other
./data/splits/test_new\test\digdken.json,project
./data/splits/test_new\test\djqfg.json,staff
./data/splits/test_new\test\djrcms.json,other
./data/splits/test_new\test\dkgpnac.json,other
./data/splits/test_new\test\dkzacj.json,staff
./data/splits/test_new\test\dmdjwh.json,other
./data/splits/test_new\test\dmiti.json,student
./data/splits/test_new\test\dmxjlh.json,faculty
./data/splits/test_new\test\doihof.json,project
./data/splits/test_new\test\dqhfisnj.json,student
./data/splits/test_new\test\dqxgzzq.json,student
./data/splits/test_new\test\dsnfmpl.json,course
./data/splits/test_new\test\dsvfsknw.json,other
./data/splits/test_new\test\duevfegy.json,faculty
./data/splits/test_new\test\duewkd.json,course
./data/splits/test_new\test\duhyq.json,other
./data/splits/test_new\test\dupih.json,other
./data/splits/test_new\test\dupnrc.json,project
./data/splits/test_new\test\duztbzxs.json,course
./data/splits/test_new\test\dvtry.json,faculty
./data/splits/test_new\test\dwsrmkmd.json,course
./data/splits/test_new\test\dxratuv.json,department
./data/splits/test_new\test\dxwljzj.json,faculty
./data/splits/test_new\test\dykbpos.json,course
./data/splits/test_new\test\dyruktbc.json,student
./data/splits/test_new\test\dyzbzmd.json,student
./data/splits/test_new\test\eanugl.json,course
./data/splits/test_new\test\eapzf.json,course
./data/splits/test_new\test\ecpfwumt.json,course
./data/splits/test_new\test\eechlt.json,course
./data/splits/test_new\test\eenhsx.json,project
./data/splits/test_new\test\eeqnxdb.json,other
./data/splits/test_new\test\eezqfeb.json,student
./data/splits/test_new\test\efkum.json,student
./data/splits/test_new\test\egjrrq.json,student
./data/splits/test_new\test\egqhoaq.json,department
./data/splits/test_new\test\eicecdq.json,staff
./data/splits/test_new\test\eicifodp.json,course
./data/splits/test_new\test\eihif.json,course
./data/splits/test_new\test\eisomf.json,project
./data/splits/test_new\test\ejdmt.json,project
./data/splits/test_new\test\ejygdjl.json,other
./data/splits/test_new\test\ekauzlfp.json,student
./data/splits/test_new\test\eksgz.json,student
./data/splits/test_new\test\ekwtr.json,project
./data/splits/test_new\test\elbnnrs.json,course
./data/splits/test_new\test\elgcpgx.json,other
./data/splits/test_new\test\elsgfepj.json,other
./data/splits/test_new\test\emjhblgl.json,other
./data/splits/test_new\test\empwxl.json,department
./data/splits/test_new\test\emtufqje.json,course
./data/splits/test_new\test\enikcsv.json,project
./data/splits/test_new\test\eoohbumy.json,course
./data/splits/test_new\test\epftt.json,other
./data/splits/test_new\test\eplubxxs.json,other
./data/splits/test_new\test\eporowdg.json,other
./data/splits/test_new\test\epuimb.json,student
./data/splits/test_new\test\epxzvm.json,staff
./data/splits/test_new\test\erxspdd.json,project
./data/splits/test_new\test\eshbrq.json,other
./data/splits/test_new\test\esjxb.json,faculty
./data/splits/test_new\test\espxbh.json,other
./data/splits/test_new\test\estbkk.json,course
./data/splits/test_new\test\esxrrht.json,project
./data/splits/test_new\test\etibjjjs.json,department
./data/splits/test_new\test\eudatvy.json,other
./data/splits/test_new\test\evegw.json,student
./data/splits/test_new\test\evwphope.json,project
./data/splits/test_new\test\ewlew.json,student
./data/splits/test_new\test\ewnonvxy.json,other
./data/splits/test_new\test\ewsktq.json,student
./data/splits/test_new\test\ewwcso.json,staff
./data/splits/test_new\test\exatc.json,student
./data/splits/test_new\test\excvdwzh.json,course
./data/splits/test_new\test\exiitk.json,other
./data/splits/test_new\test\eyaswbjz.json,student
./data/splits/test_new\test\eygbw.json,faculty
./data/splits/test_new\test\eyjdhqq.json,student
./data/splits/test_new\test\eysee.json,course
./data/splits/test_new\test\eytliaib.json,student
./data/splits/test_new\test\eyvafkd.json,student
./data/splits/test_new\test\eyxtv.json,student
./data/splits/test_new\test\ezpaic.json,course
./data/splits/test_new\test\fajpkgj.json,faculty
./data/splits/test_new\test\faprw.json,student
./data/splits/test_new\test\faqoft.json,other
./data/splits/test_new\test\fbcvban.json,student
./data/splits/test_new\test\fbzij.json,course
./data/splits/test_new\test\fcpcxixw.json,student
./data/splits/test_new\test\fcwjgf.json,course
./data/splits/test_new\test\fczhavit.json,student
./data/splits/test_new\test\fdxcbwrj.json,course
./data/splits/test_new\test\feavav.json,student
./data/splits/test_new\test\feeuawp.json,course
./data/splits/test_new\test\fekdcta.json,project
./data/splits/test_new\test\ffcrqo.json,course
./data/splits/test_new\test\ffczrnz.json,student
./data/splits/test_new\test\ffqtge.json,student
./data/splits/test_new\test\ffrkhfcp.json,course
./data/splits/test_new\test\fgnuh.json,department
./data/splits/test_new\test\fhalcyxq.json,other
./data/splits/test_new\test\fhayg.json,faculty
./data/splits/test_new\test\fhszf.json,course
./data/splits/test_new\test\fhwlo.json,student
./data/splits/test_new\test\fimnwyjw.json,student
./data/splits/test_new\test\fizgc.json,other
./data/splits/test_new\test\fjxpjfez.json,student
./data/splits/test_new\test\fksba.json,other
./data/splits/test_new\test\fkvuit.json,course
./data/splits/test_new\test\flectkq.json,course
./data/splits/test_new\test\flgtpxn.json,staff
./data/splits/test_new\test\fmahjld.json,student
./data/splits/test_new\test\fmjcrj.json,other
./data/splits/test_new\test\fmmiki.json,other
./data/splits/test_new\test\fmqwylsg.json,project
./data/splits/test_new\test\fndgjmzm.json,other
./data/splits/test_new\test\fnqkojm.json,course
./data/splits/test_new\test\fnsurvey.json,course
./data/splits/test_new\test\fppga.json,other
./data/splits/test_new\test\fpwuad.json,student
./data/splits/test_new\test\fqealu.json,project
./data/splits/test_new\test\fqkyhcel.json,other
./data/splits/test_new\test\fqnaj.json,student
./data/splits/test_new\test\fromyknh.json,course
./data/splits/test_new\test\fsjvm.json,student
./data/splits/test_new\test\ftipfpcv.json,course
./data/splits/test_new\test\fudhjb.json,student
./data/splits/test_new\test\fugmzdml.json,other
./data/splits/test_new\test\fuvxncl.json,course
./data/splits/test_new\test\fuxozggi.json,other
./data/splits/test_new\test\fvcnksd.json,project
./data/splits/test_new\test\fvgngpl.json,student
./data/splits/test_new\test\fvuyfjv.json,student
./data/splits/test_new\test\fwzhcxrx.json,project
./data/splits/test_new\test\fxabo.json,project
./data/splits/test_new\test\fxqhlu.json,course
./data/splits/test_new\test\fygug.json,other
./data/splits/test_new\test\fzgowhq.json,course
./data/splits/test_new\test\fzuwzk.json,student
./data/splits/test_new\test\fzyjwl.json,student
./data/splits/test_new\test\gaqepyeo.json,student
./data/splits/test_new\test\gazyznk.json,faculty
./data/splits/test_new\test\gbmsh.json,other
./data/splits/test_new\test\gbumd.json,student
./data/splits/test_new\test\gbvqwbe.json,student
./data/splits/test_new\test\gbzlhhl.json,course
./data/splits/test_new\test\gciirlh.json,staff
./data/splits/test_new\test\gdgvwifk.json,project
./data/splits/test_new\test\gdpex.json,faculty
./data/splits/test_new\test\gduwb.json,staff
./data/splits/test_new\test\gdxmso.json,student
./data/splits/test_new\test\gedcirqa.json,other
./data/splits/test_new\test\geiruvj.json,student
./data/splits/test_new\test\gevdzsvt.json,project
./data/splits/test_new\test\gfpmjx.json,faculty
./data/splits/test_new\test\gfvefxbu.json,course
./data/splits/test_new\test\gfwdbf.json,other
./data/splits/test_new\test\gfyrwma.json,student
./data/splits/test_new\test\ggozukjr.json,course
./data/splits/test_new\test\ghxnl.json,student
./data/splits/test_new\test\gieoqvia.json,course
./data/splits/test_new\test\gjhhavd.json,course
./data/splits/test_new\test\gjpcxt.json,student
./data/splits/test_new\test\gjtxqp.json,project
./data/splits/test_new\test\gjuhqzdv.json,course
./data/splits/test_new\test\gkdnf.json,student
./data/splits/test_new\test\gkhact.json,student
./data/splits/test_new\test\gkqtn.json,course
./data/splits/test_new\test\gkvqoukw.json,department
./data/splits/test_new\test\gnaju.json,other
./data/splits/test_new\test\gnothl.json,other
./data/splits/test_new\test\gnrotudd.json,other
./data/splits/test_new\test\gnzbtght.json,course
./data/splits/test_new\test\gotjzb.json,other
./data/splits/test_new\test\gowqht.json,course
./data/splits/test_new\test\goxgfr.json,project
./data/splits/test_new\test\gqgtsy.json,course
./data/splits/test_new\test\grddrzm.json,other
./data/splits/test_new\test\gtbdebp.json,course
./data/splits/test_new\test\gtchjnzw.json,student
./data/splits/test_new\test\gtdarzt.json,project
./data/splits/test_new\test\gtdctoah.json,other
./data/splits/test_new\test\gtgxgzcn.json,student
./data/splits/test_new\test\gtjdqq.json,other
./data/splits/test_new\test\gtwhcjns.json,other
./data/splits/test_new\test\gtxqws.json,student
./data/splits/test_new\test\gurvox.json,faculty
./data/splits/test_new\test\gwnono.json,staff
./data/splits/test_new\test\gwojb.json,faculty
./data/splits/test_new\test\gwtwpgzd.json,course
./data/splits/test_new\test\gwytgt.json,department
./data/splits/test_new\test\gxabdahe.json,department
./data/splits/test_new\test\gxdcpwo.json,faculty
./data/splits/test_new\test\gxqadkgw.json,project
./data/splits/test_new\test\gyldrugw.json,student
./data/splits/test_new\test\gyutr.json,course
./data/splits/test_new\test\gzcicjd.json,student
./data/splits/test_new\test\gzomtedw.json,course
./data/splits/test_new\test\gzzdke.json,faculty
./data/splits/test_new\test\hafjoyi.json,other
./data/splits/test_new\test\haifof.json,student
./data/splits/test_new\test\hbobpex.json,faculty
./data/splits/test_new\test\hbregcw.json,student
./data/splits/test_new\test\hchoacu.json,staff
./data/splits/test_new\test\hcxyp.json,student
./data/splits/test_new\test\hczmwigz.json,other
./data/splits/test_new\test\heaeeg.json,faculty
./data/splits/test_new\test\heatdq.json,student
./data/splits/test_new\test\heiozqq.json,department
./data/splits/test_new\test\hezwgs.json,other
./data/splits/test_new\test\hfdchvs.json,student
./data/splits/test_new\test\hfpivpuu.json,student
./data/splits/test_new\test\hgjwxb.json,student
./data/splits/test_new\test\hgmehmo.json,project
./data/splits/test_new\test\hhabfel.json,faculty
./data/splits/test_new\test\hhdjgk.json,student
./data/splits/test_new\test\hhdrss.json,department
./data/splits/test_new\test\hhsnp.json,other
./data/splits/test_new\test\higwe.json,course
./data/splits/test_new\test\hkdkgy.json,course
./data/splits/test_new\test\hlsypm.json,other
./data/splits/test_new\test\hltxkki.json,course
./data/splits/test_new\test\hmavwgj.json,student
./data/splits/test_new\test\hmdjklt.json,student
./data/splits/test_new\test\hmidet.json,student
./data/splits/test_new\test\hmrwjp.json,other
./data/splits/test_new\test\hngmr.json,student
./data/splits/test_new\test\hnweal.json,course
./data/splits/test_new\test\hoqua.json,student
./data/splits/test_new\test\hovra.json,student
./data/splits/test_new\test\hpsaouip.json,course
./data/splits/test_new\test\hpweca.json,other
./data/splits/test_new\test\hpzoxitc.json,other
./data/splits/test_new\test\hqrwpbt.json,other
./data/splits/test_new\test\hquvdf.json,faculty
./data/splits/test_new\test\hrojordm.json,student
./data/splits/test_new\test\hrshysyc.json,faculty
./data/splits/test_new\test\hskgpx.json,staff
./data/splits/test_new\test\hszvzt.json,other
./data/splits/test_new\test\htbdkait.json,student
./data/splits/test_new\test\htqac.json,staff
./data/splits/test_new\test\huovxti.json,student
./data/splits/test_new\test\hurpsrje.json,student
./data/splits/test_new\test\huumx.json,student
./data/splits/test_new\test\hvmsfmtn.json,faculty
./data/splits/test_new\test\hvstwh.json,project
./data/splits/test_new\test\hwxdzumg.json,student
./data/splits/test_new\test\hxkeks.json,student
./data/splits/test_new\test\hxncig.json,student
./data/splits/test_new\test\hyakvwkw.json,course
./data/splits/test_new\test\hyutx.json,staff
./data/splits/test_new\test\iasqknq.json,student
./data/splits/test_new\test\iavwjn.json,other
./data/splits/test_new\test\iawcg.json,other
./data/splits/test_new\test\ibnqs.json,other
./data/splits/test_new\test\ibxwya.json,course
./data/splits/test_new\test\icptqhh.json,course
./data/splits/test_new\test\iczwhz.json,student
./data/splits/test_new\test\idjfvfvk.json,course
./data/splits/test_new\test\ifclx.json,student
./data/splits/test_new\test\ifhyt.json,student
./data/splits/test_new\test\ifttvly.json,course
./data/splits/test_new\test\igamsti.json,student
./data/splits/test_new\test\igfttdjo.json,other
./data/splits/test_new\test\igswa.json,course
./data/splits/test_new\test\ihrpmc.json,course
./data/splits/test_new\test\ihsbfi.json,other
./data/splits/test_new\test\iirmwgfq.json,other
./data/splits/test_new\test\iitwjneu.json,course
./data/splits/test_new\test\iivlvl.json,student
./data/splits/test_new\test\ijkhegq.json,faculty
./data/splits/test_new\test\ijoyru.json,course
./data/splits/test_new\test\ijsqaud.json,course
./data/splits/test_new\test\ikgbbfg.json,project
./data/splits/test_new\test\iklphm.json,student
./data/splits/test_new\test\ilktf.json,student
./data/splits/test_new\test\iloxxj.json,student
./data/splits/test_new\test\imdrjq.json,course
./data/splits/test_new\test\imltuesr.json,course
./data/splits/test_new\test\immpx.json,course
./data/splits/test_new\test\inlsldab.json,other
./data/splits/test_new\test\ioabqtxs.json,course
./data/splits/test_new\test\ioxoxekd.json,student
./data/splits/test_new\test\iplufn.json,student
./data/splits/test_new\test\iprfwqc.json,course
./data/splits/test_new\test\iqbqv.json,other
./data/splits/test_new\test\iqeigph.json,other
./data/splits/test_new\test\irhvgjs.json,course
./data/splits/test_new\test\irhvprt.json,other
./data/splits/test_new\test\irjhn.json,student
./data/splits/test_new\test\irrdkkbn.json,other
./data/splits/test_new\test\iryynwmk.json,course
./data/splits/test_new\test\isxcfiva.json,department
./data/splits/test_new\test\iszou.json,course
./data/splits/test_new\test\itlkmcny.json,other
./data/splits/test_new\test\itmbdhy.json,student
./data/splits/test_new\test\itozobft.json,other
./data/splits/test_new\test\iuxnok.json,course
./data/splits/test_new\test\iuxtwgjz.json,student
./data/splits/test_new\test\iwron.json,faculty
./data/splits/test_new\test\iwsxp.json,course
./data/splits/test_new\test\iwwwqw.json,student
./data/splits/test_new\test\iwywhmi.json,staff
./data/splits/test_new\test\ixfhz.json,course
./data/splits/test_new\test\ixfqx.json,project
./data/splits/test_new\test\ixoubp.json,other
./data/splits/test_new\test\ixslka.json,other
./data/splits/test_new\test\iyemmjpt.json,faculty
./data/splits/test_new\test\iyfsi.json,student
./data/splits/test_new\test\iypszquv.json,faculty
./data/splits/test_new\test\iyykc.json,course
./data/splits/test_new\test\izhzil.json,student
./data/splits/test_new\test\izktf.json,department
./data/splits/test_new\test\iztxnf.json,course
./data/splits/test_new\test\jbarxv.json,course
./data/splits/test_new\test\jcalgzyq.json,staff
./data/splits/test_new\test\jcmkz.json,other
./data/splits/test_new\test\jctytnm.json,other
./data/splits/test_new\test\jdjamsls.json,student
./data/splits/test_new\test\jdnph.json,student
./data/splits/test_new\test\jdnrfqx.json,staff
./data/splits/test_new\test\jdscdzrq.json,other
./data/splits/test_new\test\jdwxv.json,student
./data/splits/test_new\test\jewrlbk.json,other
./data/splits/test_new\test\jfdjl.json,student
./data/splits/test_new\test\jffly.json,student
./data/splits/test_new\test\jfiubhz.json,faculty
./data/splits/test_new\test\jfpfze.json,faculty
./data/splits/test_new\test\jfqpd.json,student
./data/splits/test_new\test\jfwjlbtk.json,course
./data/splits/test_new\test\jgzrtkhc.json,course
./data/splits/test_new\test\jhptp.json,department
./data/splits/test_new\test\jieeefx.json,department
./data/splits/test_new\test\jjdohqq.json,course
./data/splits/test_new\test\jjomjmu.json,other
./data/splits/test_new\test\jjtlz.json,other
./data/splits/test_new\test\jjvpn.json,student
./data/splits/test_new\test\jklzmg.json,course
./data/splits/test_new\test\jlecz.json,other
./data/splits/test_new\test\jlkbszx.json,department
./data/splits/test_new\test\jlrqqriz.json,course
./data/splits/test_new\test\jmbmykpe.json,student
./data/splits/test_new\test\jmcmoudq.json,student
./data/splits/test_new\test\jmiqllv.json,course
./data/splits/test_new\test\jnlam.json,student
./data/splits/test_new\test\jnvplm.json,student
./data/splits/test_new\test\jptfm.json,other
./data/splits/test_new\test\jpxvffy.json,other
./data/splits/test_new\test\jqbbor.json,other
./data/splits/test_new\test\jqbuixz.json,student
./data/splits/test_new\test\jqeqv.json,course
./data/splits/test_new\test\jqfuqu.json,other
./data/splits/test_new\test\jrkacjdp.json,course
./data/splits/test_new\test\jrpbytj.json,course
./data/splits/test_new\test\jryqezxd.json,student
./data/splits/test_new\test\jspgm.json,course
./data/splits/test_new\test\jswcx.json,course
./data/splits/test_new\test\jsybmuwh.json,other
./data/splits/test_new\test\jsyjyssc.json,course
./data/splits/test_new\test\jtahlq.json,project
./data/splits/test_new\test\jtcqmpo.json,student
./data/splits/test_new\test\jubzucis.json,other
./data/splits/test_new\test\juealsvj.json,project
./data/splits/test_new\test\junlpo.json,other
./data/splits/test_new\test\juwhwbv.json,student
./data/splits/test_new\test\juwmtndc.json,other
./data/splits/test_new\test\jvhhaxpn.json,course
./data/splits/test_new\test\jvnyyk.json,other
./data/splits/test_new\test\jwawqn.json,student
./data/splits/test_new\test\jwfzxxg.json,course
./data/splits/test_new\test\jwkygjy.json,faculty
./data/splits/test_new\test\jxbmfg.json,student
./data/splits/test_new\test\jxiite.json,course
./data/splits/test_new\test\jxjpziw.json,other
./data/splits/test_new\test\jxpqg.json,student
./data/splits/test_new\test\jxqpwlw.json,faculty
./data/splits/test_new\test\jyeyszb.json,student
./data/splits/test_new\test\jyffkgyk.json,student
./data/splits/test_new\test\jymnj.json,course
./data/splits/test_new\test\jzifdoy.json,staff
./data/splits/test_new\test\jzjei.json,course
./data/splits/test_new\test\jzoegbn.json,student
./data/splits/test_new\test\jzoyf.json,student
./data/splits/test_new\test\kaqaica.json,student
./data/splits/test_new\test\karbsg.json,student
./data/splits/test_new\test\kbjsadwd.json,student
./data/splits/test_new\test\kbsxru.json,course
./data/splits/test_new\test\kbwcx.json,course
./data/splits/test_new\test\kcjaz.json,course
./data/splits/test_new\test\kcldhpcj.json,course
./data/splits/test_new\test\kcogomz.json,other
./data/splits/test_new\test\kdscbeoa.json,student
./data/splits/test_new\test\kegru.json,student
./data/splits/test_new\test\kejiyfi.json,student
./data/splits/test_new\test\kesfngwd.json,student
./data/splits/test_new\test\kfbgivtc.json,student
./data/splits/test_new\test\kgaxenm.json,staff
./data/splits/test_new\test\kgmxep.json,student
./data/splits/test_new\test\kgtrkmsz.json,faculty
./data/splits/test_new\test\khcaied.json,project
./data/splits/test_new\test\khtaydx.json,faculty
./data/splits/test_new\test\kiqge.json,faculty
./data/splits/test_new\test\kjfoazza.json,staff
./data/splits/test_new\test\kjjbbt.json,student
./data/splits/test_new\test\kjnmoil.json,other
./data/splits/test_new\test\kjsyzoav.json,faculty
./data/splits/test_new\test\klpyg.json,student
./data/splits/test_new\test\kltqcs.json,course
./data/splits/test_new\test\klysfu.json,student
./data/splits/test_new\test\klzplzo.json,course
./data/splits/test_new\test\kmrpuzwi.json,student
./data/splits/test_new\test\knvdg.json,project
./data/splits/test_new\test\kobkw.json,student
./data/splits/test_new\test\kofrfx.json,course
./data/splits/test_new\test\kqghrpia.json,course
./data/splits/test_new\test\kqohtbk.json,course
./data/splits/test_new\test\kqqjul.json,student
