docid,predicted_class
./data/splits/test_new\test\aspnkeit.json,course
./data/splits/test_new\test\audtaxh.json,course
./data/splits/test_new\test\augeudkf.json,course
./data/splits/test_new\test\augwaud.json,course
./data/splits/test_new\test\aunqt.json,student
./data/splits/test_new\test\avemi.json,course
./data/splits/test_new\test\awioiejc.json,course
./data/splits/test_new\test\awlal.json,course
./data/splits/test_new\test\axgkxmj.json,course
./data/splits/test_new\test\axphpch.json,course
./data/splits/test_new\test\aykqf.json,course
./data/splits/test_new\test\ayteap.json,course
./data/splits/test_new\test\azndzp.json,department
./data/splits/test_new\test\bbgkx.json,course
./data/splits/test_new\test\bcsrsbug.json,course
./data/splits/test_new\test\bdcydd.json,course
./data/splits/test_new\test\bdptkaio.json,course
./data/splits/test_new\test\bdwiu.json,course
./data/splits/test_new\test\begqls.json,course
./data/splits/test_new\test\beoczxhp.json,course
./data/splits/test_new\test\beoyl.json,project
./data/splits/test_new\test\beveykcq.json,other
./data/splits/test_new\test\bfiznf.json,course
./data/splits/test_new\test\bghlh.json,course
./data/splits/test_new\test\bgnisk.json,course
./data/splits/test_new\test\bgudhc.json,project
./data/splits/test_new\test\bgxblaq.json,course
./data/splits/test_new\test\bhjnxfeq.json,course
./data/splits/test_new\test\bhkvqidu.json,course
./data/splits/test_new\test\bhlwohi.json,faculty
./data/splits/test_new\test\bhptsyjz.json,course
./data/splits/test_new\test\bhuwf.json,course
./data/splits/test_new\test\bhzijblm.json,course
./data/splits/test_new\test\biaio.json,course
./data/splits/test_new\test\bilwr.json,course
./data/splits/test_new\test\bjjitsgt.json,course
./data/splits/test_new\test\bjwiuevz.json,course
./data/splits/test_new\test\bjzfnftw.json,course
./data/splits/test_new\test\blobw.json,course
./data/splits/test_new\test\bmmzflr.json,course
./data/splits/test_new\test\bnbsv.json,course
./data/splits/test_new\test\boarhn.json,course
./data/splits/test_new\test\bodmvxdf.json,student
./data/splits/test_new\test\bofjb.json,project
./data/splits/test_new\test\bondtsrh.json,staff
./data/splits/test_new\test\bovyrx.json,course
./data/splits/test_new\test\bpblgwar.json,department
./data/splits/test_new\test\bphhvc.json,department
./data/splits/test_new\test\bpjzrlxy.json,student
./data/splits/test_new\test\bpxla.json,course
./data/splits/test_new\test\bqbvlmis.json,course
./data/splits/test_new\test\bqcuk.json,project
./data/splits/test_new\test\bqfbagmb.json,course
./data/splits/test_new\test\brhotofi.json,course
./data/splits/test_new\test\brmtqcj.json,course
./data/splits/test_new\test\brorn.json,course
./data/splits/test_new\test\browzov.json,course
./data/splits/test_new\test\brwup.json,student
./data/splits/test_new\test\brzpgboe.json,other
./data/splits/test_new\test\bsjgc.json,course
./data/splits/test_new\test\bsjsuzw.json,project
./data/splits/test_new\test\bslps.json,department
./data/splits/test_new\test\btpdso.json,faculty
./data/splits/test_new\test\btrlegkg.json,course
./data/splits/test_new\test\bttjq.json,course
./data/splits/test_new\test\bulvw.json,department
./data/splits/test_new\test\bumcmpt.json,course
./data/splits/test_new\test\bvabh.json,course
./data/splits/test_new\test\bvkkhgyo.json,department
./data/splits/test_new\test\bvnniatg.json,student
./data/splits/test_new\test\bvtwusw.json,course
./data/splits/test_new\test\bvvko.json,course
./data/splits/test_new\test\bwjjh.json,course
./data/splits/test_new\test\bwvavr.json,course
./data/splits/test_new\test\bxwnlyu.json,department
./data/splits/test_new\test\bxxlthi.json,course
./data/splits/test_new\test\bypmk.json,course
./data/splits/test_new\test\byyxifzz.json,other
./data/splits/test_new\test\bzavavce.json,course
./data/splits/test_new\test\bzbyv.json,department
./data/splits/test_new\test\bzthieu.json,department
./data/splits/test_new\test\caaelf.json,course
./data/splits/test_new\test\caecfi.json,other
./data/splits/test_new\test\caeck.json,course
./data/splits/test_new\test\caogdi.json,course
./data/splits/test_new\test\cbdxh.json,student
./data/splits/test_new\test\cbuuznl.json,course
./data/splits/test_new\test\ccbje.json,course
./data/splits/test_new\test\cddmp.json,course
./data/splits/test_new\test\cdhwa.json,student
./data/splits/test_new\test\cdruyo.json,course
./data/splits/test_new\test\cehogf.json,faculty
./data/splits/test_new\test\cenlf.json,faculty
./data/splits/test_new\test\cfcynn.json,course
./data/splits/test_new\test\cfsvmoen.json,course
./data/splits/test_new\test\cftid.json,course
./data/splits/test_new\test\cfwzqt.json,other
./data/splits/test_new\test\cgjuowc.json,course
./data/splits/test_new\test\charmfhj.json,course
./data/splits/test_new\test\chwusgl.json,department
./data/splits/test_new\test\cifmtm.json,department
./data/splits/test_new\test\cifyk.json,course
./data/splits/test_new\test\cioumfyi.json,course
./data/splits/test_new\test\ciuipt.json,course
./data/splits/test_new\test\ciwmb.json,course
./data/splits/test_new\test\cjnrzzmk.json,course
./data/splits/test_new\test\cjnxondy.json,course
./data/splits/test_new\test\ckemt.json,student
./data/splits/test_new\test\cketrvj.json,student
./data/splits/test_new\test\ckhzgl.json,course
./data/splits/test_new\test\clcydbp.json,department
./data/splits/test_new\test\clkaoj.json,course
./data/splits/test_new\test\clpyjrid.json,course
./data/splits/test_new\test\clsxoodd.json,other
./data/splits/test_new\test\cnhjk.json,course
./data/splits/test_new\test\cnlce.json,course
./data/splits/test_new\test\coomnevj.json,course
./data/splits/test_new\test\cotsv.json,course
./data/splits/test_new\test\cqksepwt.json,course
./data/splits/test_new\test\cqqqjx.json,student
./data/splits/test_new\test\cqtek.json,course
./data/splits/test_new\test\cqyvoud.json,course
./data/splits/test_new\test\cqzxj.json,course
./data/splits/test_new\test\crbexe.json,course
./data/splits/test_new\test\crusceee.json,department
./data/splits/test_new\test\ctfljg.json,faculty
./data/splits/test_new\test\ctshqqfo.json,course
./data/splits/test_new\test\cvxtmt.json,course
./data/splits/test_new\test\cwlxvwh.json,course
./data/splits/test_new\test\cxdpjw.json,course
./data/splits/test_new\test\cxjmjdh.json,student
./data/splits/test_new\test\cxvkh.json,course
./data/splits/test_new\test\czkze.json,course
./data/splits/test_new\test\czvftspe.json,course
./data/splits/test_new\test\czwglks.json,course
./data/splits/test_new\test\dbtooseb.json,project
./data/splits/test_new\test\dcbnebw.json,student
./data/splits/test_new\test\dcidctu.json,course
./data/splits/test_new\test\dclyjjg.json,course
./data/splits/test_new\test\ddgreszb.json,student
./data/splits/test_new\test\ddlpfjed.json,course
./data/splits/test_new\test\ddsnlb.json,course
./data/splits/test_new\test\ddurpci.json,course
./data/splits/test_new\test\ddwoml.json,faculty
./data/splits/test_new\test\debuzvc.json,course
./data/splits/test_new\test\deopslyp.json,student
./data/splits/test_new\test\deqwxxpt.json,course
./data/splits/test_new\test\devpg.json,student
./data/splits/test_new\test\dfuhpn.json,course
./data/splits/test_new\test\dfvnobj.json,course
./data/splits/test_new\test\dfzdiiy.json,faculty
./data/splits/test_new\test\dgppgjr.json,course
./data/splits/test_new\test\dhrezf.json,course
./data/splits/test_new\test\dhtdvz.json,course
./data/splits/test_new\test\digdken.json,course
./data/splits/test_new\test\djqfg.json,course
./data/splits/test_new\test\djrcms.json,other
./data/splits/test_new\test\dkgpnac.json,course
./data/splits/test_new\test\dkzacj.json,faculty
./data/splits/test_new\test\dmdjwh.json,course
./data/splits/test_new\test\dmiti.json,course
./data/splits/test_new\test\dmxjlh.json,faculty
./data/splits/test_new\test\doihof.json,course
./data/splits/test_new\test\dqhfisnj.json,course
./data/splits/test_new\test\dqxgzzq.json,course
./data/splits/test_new\test\dsnfmpl.json,course
./data/splits/test_new\test\dsvfsknw.json,course
./data/splits/test_new\test\duevfegy.json,project
./data/splits/test_new\test\duewkd.json,course
./data/splits/test_new\test\duhyq.json,course
./data/splits/test_new\test\dupih.json,student
./data/splits/test_new\test\dupnrc.json,course
./data/splits/test_new\test\duztbzxs.json,course
./data/splits/test_new\test\dvtry.json,course
./data/splits/test_new\test\dwsrmkmd.json,course
./data/splits/test_new\test\dxratuv.json,course
./data/splits/test_new\test\dxwljzj.json,course
./data/splits/test_new\test\dykbpos.json,course
./data/splits/test_new\test\dyruktbc.json,department
./data/splits/test_new\test\dyzbzmd.json,student
./data/splits/test_new\test\eanugl.json,course
./data/splits/test_new\test\eapzf.json,course
./data/splits/test_new\test\ecpfwumt.json,course
./data/splits/test_new\test\eechlt.json,course
./data/splits/test_new\test\eenhsx.json,project
./data/splits/test_new\test\eeqnxdb.json,student
./data/splits/test_new\test\eezqfeb.json,course
./data/splits/test_new\test\efkum.json,course
./data/splits/test_new\test\egjrrq.json,course
./data/splits/test_new\test\egqhoaq.json,course
./data/splits/test_new\test\eicecdq.json,student
./data/splits/test_new\test\eicifodp.json,course
./data/splits/test_new\test\eihif.json,course
./data/splits/test_new\test\eisomf.json,course
./data/splits/test_new\test\ejdmt.json,course
./data/splits/test_new\test\ejygdjl.json,course
./data/splits/test_new\test\ekauzlfp.json,course
./data/splits/test_new\test\eksgz.json,course
./data/splits/test_new\test\ekwtr.json,course
./data/splits/test_new\test\elbnnrs.json,student
./data/splits/test_new\test\elgcpgx.json,course
./data/splits/test_new\test\elsgfepj.json,course
./data/splits/test_new\test\emjhblgl.json,other
./data/splits/test_new\test\empwxl.json,course
./data/splits/test_new\test\emtufqje.json,course
./data/splits/test_new\test\enikcsv.json,project
./data/splits/test_new\test\eoohbumy.json,course
./data/splits/test_new\test\epftt.json,course
./data/splits/test_new\test\eplubxxs.json,other
./data/splits/test_new\test\eporowdg.json,course
./data/splits/test_new\test\epuimb.json,student
./data/splits/test_new\test\epxzvm.json,faculty
./data/splits/test_new\test\erxspdd.json,course
./data/splits/test_new\test\eshbrq.json,course
./data/splits/test_new\test\esjxb.json,course
./data/splits/test_new\test\espxbh.json,other
./data/splits/test_new\test\estbkk.json,course
./data/splits/test_new\test\esxrrht.json,student
./data/splits/test_new\test\etibjjjs.json,course
./data/splits/test_new\test\eudatvy.json,project
./data/splits/test_new\test\evegw.json,course
./data/splits/test_new\test\evwphope.json,department
./data/splits/test_new\test\ewlew.json,course
./data/splits/test_new\test\ewnonvxy.json,other
./data/splits/test_new\test\ewsktq.json,student
./data/splits/test_new\test\ewwcso.json,course
./data/splits/test_new\test\exatc.json,course
./data/splits/test_new\test\excvdwzh.json,course
./data/splits/test_new\test\exiitk.json,course
./data/splits/test_new\test\eyaswbjz.json,student
./data/splits/test_new\test\eygbw.json,faculty
./data/splits/test_new\test\eyjdhqq.json,course
./data/splits/test_new\test\eysee.json,course
./data/splits/test_new\test\eytliaib.json,course
./data/splits/test_new\test\eyvafkd.json,student
./data/splits/test_new\test\eyxtv.json,faculty
./data/splits/test_new\test\ezpaic.json,course
./data/splits/test_new\test\fajpkgj.json,other
./data/splits/test_new\test\faprw.json,course
./data/splits/test_new\test\faqoft.json,other
./data/splits/test_new\test\fbcvban.json,student
./data/splits/test_new\test\fbzij.json,student
./data/splits/test_new\test\fcpcxixw.json,course
./data/splits/test_new\test\fcwjgf.json,department
./data/splits/test_new\test\fczhavit.json,course
./data/splits/test_new\test\fdxcbwrj.json,course
./data/splits/test_new\test\feavav.json,course
./data/splits/test_new\test\feeuawp.json,course
./data/splits/test_new\test\fekdcta.json,course
./data/splits/test_new\test\ffcrqo.json,course
./data/splits/test_new\test\ffczrnz.json,course
./data/splits/test_new\test\ffqtge.json,course
./data/splits/test_new\test\ffrkhfcp.json,course
./data/splits/test_new\test\fgnuh.json,department
./data/splits/test_new\test\fhalcyxq.json,other
./data/splits/test_new\test\fhayg.json,course
./data/splits/test_new\test\fhszf.json,course
./data/splits/test_new\test\fhwlo.json,course
./data/splits/test_new\test\fimnwyjw.json,course
./data/splits/test_new\test\fizgc.json,other
./data/splits/test_new\test\fjxpjfez.json,course
./data/splits/test_new\test\fksba.json,course
./data/splits/test_new\test\fkvuit.json,course
./data/splits/test_new\test\flectkq.json,course
./data/splits/test_new\test\flgtpxn.json,course
./data/splits/test_new\test\fmahjld.json,course
./data/splits/test_new\test\fmjcrj.json,other
./data/splits/test_new\test\fmmiki.json,course
./data/splits/test_new\test\fmqwylsg.json,course
./data/splits/test_new\test\fndgjmzm.json,course
./data/splits/test_new\test\fnqkojm.json,course
./data/splits/test_new\test\fnsurvey.json,course
./data/splits/test_new\test\fppga.json,other
./data/splits/test_new\test\fpwuad.json,course
./data/splits/test_new\test\fqealu.json,course
./data/splits/test_new\test\fqkyhcel.json,course
./data/splits/test_new\test\fqnaj.json,course
./data/splits/test_new\test\fromyknh.json,course
./data/splits/test_new\test\fsjvm.json,course
./data/splits/test_new\test\ftipfpcv.json,course
./data/splits/test_new\test\fudhjb.json,course
./data/splits/test_new\test\fugmzdml.json,course
./data/splits/test_new\test\fuvxncl.json,course
./data/splits/test_new\test\fuxozggi.json,course
./data/splits/test_new\test\fvcnksd.json,course
./data/splits/test_new\test\fvgngpl.json,course
./data/splits/test_new\test\fvuyfjv.json,course
./data/splits/test_new\test\fwzhcxrx.json,other
./data/splits/test_new\test\fxabo.json,course
./data/splits/test_new\test\fxqhlu.json,course
./data/splits/test_new\test\fygug.json,course
./data/splits/test_new\test\fzgowhq.json,other
./data/splits/test_new\test\fzuwzk.json,student
./data/splits/test_new\test\fzyjwl.json,course
./data/splits/test_new\test\gaqepyeo.json,course
./data/splits/test_new\test\gazyznk.json,course
./data/splits/test_new\test\gbmsh.json,other
./data/splits/test_new\test\gbumd.json,course
./data/splits/test_new\test\gbvqwbe.json,other
./data/splits/test_new\test\gbzlhhl.json,course
./data/splits/test_new\test\gciirlh.json,other
./data/splits/test_new\test\gdgvwifk.json,other
./data/splits/test_new\test\gdpex.json,department
./data/splits/test_new\test\gduwb.json,course
./data/splits/test_new\test\gdxmso.json,course
./data/splits/test_new\test\gedcirqa.json,course
./data/splits/test_new\test\geiruvj.json,faculty
./data/splits/test_new\test\gevdzsvt.json,course
./data/splits/test_new\test\gfpmjx.json,other
./data/splits/test_new\test\gfvefxbu.json,project
./data/splits/test_new\test\gfwdbf.json,department
./data/splits/test_new\test\gfyrwma.json,department
./data/splits/test_new\test\ggozukjr.json,course
./data/splits/test_new\test\ghxnl.json,course
./data/splits/test_new\test\gieoqvia.json,course
./data/splits/test_new\test\gjhhavd.json,other
./data/splits/test_new\test\gjpcxt.json,course
./data/splits/test_new\test\gjtxqp.json,course
./data/splits/test_new\test\gjuhqzdv.json,course
./data/splits/test_new\test\gkdnf.json,student
./data/splits/test_new\test\gkhact.json,course
./data/splits/test_new\test\gkqtn.json,course
./data/splits/test_new\test\gkvqoukw.json,course
./data/splits/test_new\test\gnaju.json,course
./data/splits/test_new\test\gnothl.json,course
./data/splits/test_new\test\gnrotudd.json,course
./data/splits/test_new\test\gnzbtght.json,course
./data/splits/test_new\test\gotjzb.json,course
./data/splits/test_new\test\gowqht.json,course
./data/splits/test_new\test\goxgfr.json,course
./data/splits/test_new\test\gqgtsy.json,course
./data/splits/test_new\test\grddrzm.json,course
./data/splits/test_new\test\gtbdebp.json,course
./data/splits/test_new\test\gtchjnzw.json,course
./data/splits/test_new\test\gtdarzt.json,project
./data/splits/test_new\test\gtdctoah.json,student
./data/splits/test_new\test\gtgxgzcn.json,course
./data/splits/test_new\test\gtjdqq.json,course
./data/splits/test_new\test\gtwhcjns.json,course
./data/splits/test_new\test\gtxqws.json,course
./data/splits/test_new\test\gurvox.json,course
./data/splits/test_new\test\gwnono.json,staff
./data/splits/test_new\test\gwojb.json,student
./data/splits/test_new\test\gwtwpgzd.json,course
./data/splits/test_new\test\gwytgt.json,department
./data/splits/test_new\test\gxabdahe.json,student
./data/splits/test_new\test\gxdcpwo.json,course
./data/splits/test_new\test\gxqadkgw.json,course
./data/splits/test_new\test\gyldrugw.json,student
./data/splits/test_new\test\gyutr.json,course
./data/splits/test_new\test\gzcicjd.json,faculty
./data/splits/test_new\test\gzomtedw.json,course
./data/splits/test_new\test\gzzdke.json,other
./data/splits/test_new\test\hafjoyi.json,course
./data/splits/test_new\test\haifof.json,student
./data/splits/test_new\test\hbobpex.json,course
./data/splits/test_new\test\hbregcw.json,project
./data/splits/test_new\test\hchoacu.json,other
./data/splits/test_new\test\hcxyp.json,course
./data/splits/test_new\test\hczmwigz.json,course
./data/splits/test_new\test\heaeeg.json,course
./data/splits/test_new\test\heatdq.json,course
./data/splits/test_new\test\heiozqq.json,project
./data/splits/test_new\test\hezwgs.json,project
./data/splits/test_new\test\hfdchvs.json,course
./data/splits/test_new\test\hfpivpuu.json,course
./data/splits/test_new\test\hgjwxb.json,course
./data/splits/test_new\test\hgmehmo.json,project
./data/splits/test_new\test\hhabfel.json,course
./data/splits/test_new\test\hhdjgk.json,faculty
./data/splits/test_new\test\hhdrss.json,course
./data/splits/test_new\test\hhsnp.json,course
./data/splits/test_new\test\higwe.json,course
./data/splits/test_new\test\hkdkgy.json,course
./data/splits/test_new\test\hlsypm.json,other
./data/splits/test_new\test\hltxkki.json,course
./data/splits/test_new\test\hmavwgj.json,student
./data/splits/test_new\test\hmdjklt.json,course
./data/splits/test_new\test\hmidet.json,course
./data/splits/test_new\test\hmrwjp.json,course
./data/splits/test_new\test\hngmr.json,course
./data/splits/test_new\test\hnweal.json,course
./data/splits/test_new\test\hoqua.json,course
./data/splits/test_new\test\hovra.json,other
./data/splits/test_new\test\hpsaouip.json,course
./data/splits/test_new\test\hpweca.json,other
./data/splits/test_new\test\hpzoxitc.json,course
./data/splits/test_new\test\hqrwpbt.json,other
./data/splits/test_new\test\hquvdf.json,course
./data/splits/test_new\test\hrojordm.json,course
./data/splits/test_new\test\hrshysyc.json,course
./data/splits/test_new\test\hskgpx.json,course
./data/splits/test_new\test\hszvzt.json,student
./data/splits/test_new\test\htbdkait.json,student
./data/splits/test_new\test\htqac.json,course
./data/splits/test_new\test\huovxti.json,course
./data/splits/test_new\test\hurpsrje.json,course
./data/splits/test_new\test\huumx.json,student
./data/splits/test_new\test\hvmsfmtn.json,course
./data/splits/test_new\test\hvstwh.json,course
./data/splits/test_new\test\hwxdzumg.json,course
./data/splits/test_new\test\hxkeks.json,course
./data/splits/test_new\test\hxncig.json,course
./data/splits/test_new\test\hyakvwkw.json,course
./data/splits/test_new\test\hyutx.json,course
./data/splits/test_new\test\iasqknq.json,student
./data/splits/test_new\test\iavwjn.json,course
./data/splits/test_new\test\iawcg.json,course
./data/splits/test_new\test\ibnqs.json,other
./data/splits/test_new\test\ibxwya.json,course
./data/splits/test_new\test\icptqhh.json,course
./data/splits/test_new\test\iczwhz.json,faculty
./data/splits/test_new\test\idjfvfvk.json,course
./data/splits/test_new\test\ifclx.json,course
./data/splits/test_new\test\ifhyt.json,student
./data/splits/test_new\test\ifttvly.json,faculty
./data/splits/test_new\test\igamsti.json,course
./data/splits/test_new\test\igfttdjo.json,course
./data/splits/test_new\test\igswa.json,course
./data/splits/test_new\test\ihrpmc.json,course
./data/splits/test_new\test\ihsbfi.json,course
./data/splits/test_new\test\iirmwgfq.json,department
./data/splits/test_new\test\iitwjneu.json,course
./data/splits/test_new\test\iivlvl.json,other
./data/splits/test_new\test\ijkhegq.json,course
./data/splits/test_new\test\ijoyru.json,other
./data/splits/test_new\test\ijsqaud.json,student
./data/splits/test_new\test\ikgbbfg.json,course
./data/splits/test_new\test\iklphm.json,course
./data/splits/test_new\test\ilktf.json,other
./data/splits/test_new\test\iloxxj.json,course
./data/splits/test_new\test\imdrjq.json,course
./data/splits/test_new\test\imltuesr.json,department
./data/splits/test_new\test\immpx.json,other
./data/splits/test_new\test\inlsldab.json,other
./data/splits/test_new\test\ioabqtxs.json,course
./data/splits/test_new\test\ioxoxekd.json,course
./data/splits/test_new\test\iplufn.json,course
./data/splits/test_new\test\iprfwqc.json,faculty
./data/splits/test_new\test\iqbqv.json,course
./data/splits/test_new\test\iqeigph.json,course
./data/splits/test_new\test\irhvgjs.json,course
./data/splits/test_new\test\irhvprt.json,course
./data/splits/test_new\test\irjhn.json,student
./data/splits/test_new\test\irrdkkbn.json,other
./data/splits/test_new\test\iryynwmk.json,course
./data/splits/test_new\test\isxcfiva.json,course
./data/splits/test_new\test\iszou.json,course
./data/splits/test_new\test\itlkmcny.json,course
./data/splits/test_new\test\itmbdhy.json,course
./data/splits/test_new\test\itozobft.json,course
./data/splits/test_new\test\iuxnok.json,course
./data/splits/test_new\test\iuxtwgjz.json,course
./data/splits/test_new\test\iwron.json,course
./data/splits/test_new\test\iwsxp.json,course
./data/splits/test_new\test\iwwwqw.json,faculty
./data/splits/test_new\test\iwywhmi.json,other
./data/splits/test_new\test\ixfhz.json,course
./data/splits/test_new\test\ixfqx.json,project
./data/splits/test_new\test\ixoubp.json,course
./data/splits/test_new\test\ixslka.json,course
./data/splits/test_new\test\iyemmjpt.json,department
./data/splits/test_new\test\iyfsi.json,course
./data/splits/test_new\test\iypszquv.json,course
./data/splits/test_new\test\iyykc.json,course
./data/splits/test_new\test\izhzil.json,student
./data/splits/test_new\test\izktf.json,course
./data/splits/test_new\test\iztxnf.json,course
./data/splits/test_new\test\jbarxv.json,course
./data/splits/test_new\test\jcalgzyq.json,course
./data/splits/test_new\test\jcmkz.json,course
./data/splits/test_new\test\jctytnm.json,staff
./data/splits/test_new\test\jdjamsls.json,course
./data/splits/test_new\test\jdnph.json,student
./data/splits/test_new\test\jdnrfqx.json,course
./data/splits/test_new\test\jdscdzrq.json,course
./data/splits/test_new\test\jdwxv.json,course
./data/splits/test_new\test\jewrlbk.json,course
./data/splits/test_new\test\jfdjl.json,course
./data/splits/test_new\test\jffly.json,course
./data/splits/test_new\test\jfiubhz.json,course
./data/splits/test_new\test\jfpfze.json,student
./data/splits/test_new\test\jfqpd.json,department
./data/splits/test_new\test\jfwjlbtk.json,course
./data/splits/test_new\test\jgzrtkhc.json,department
./data/splits/test_new\test\jhptp.json,project
./data/splits/test_new\test\jieeefx.json,staff
./data/splits/test_new\test\jjdohqq.json,course
./data/splits/test_new\test\jjomjmu.json,course
./data/splits/test_new\test\jjtlz.json,course
./data/splits/test_new\test\jjvpn.json,student
./data/splits/test_new\test\jklzmg.json,course
./data/splits/test_new\test\jlecz.json,project
./data/splits/test_new\test\jlkbszx.json,course
./data/splits/test_new\test\jlrqqriz.json,course
./data/splits/test_new\test\jmbmykpe.json,student
./data/splits/test_new\test\jmcmoudq.json,course
./data/splits/test_new\test\jmiqllv.json,course
./data/splits/test_new\test\jnlam.json,course
./data/splits/test_new\test\jnvplm.json,department
./data/splits/test_new\test\jptfm.json,course
./data/splits/test_new\test\jpxvffy.json,course
./data/splits/test_new\test\jqbbor.json,faculty
./data/splits/test_new\test\jqbuixz.json,student
./data/splits/test_new\test\jqeqv.json,course
./data/splits/test_new\test\jqfuqu.json,department
./data/splits/test_new\test\jrkacjdp.json,course
./data/splits/test_new\test\jrpbytj.json,department
./data/splits/test_new\test\jryqezxd.json,course
./data/splits/test_new\test\jspgm.json,course
./data/splits/test_new\test\jswcx.json,student
./data/splits/test_new\test\jsybmuwh.json,course
./data/splits/test_new\test\jsyjyssc.json,course
./data/splits/test_new\test\jtahlq.json,other
./data/splits/test_new\test\jtcqmpo.json,course
./data/splits/test_new\test\jubzucis.json,department
./data/splits/test_new\test\juealsvj.json,course
./data/splits/test_new\test\junlpo.json,course
./data/splits/test_new\test\juwhwbv.json,department
./data/splits/test_new\test\juwmtndc.json,course
./data/splits/test_new\test\jvhhaxpn.json,course
./data/splits/test_new\test\jvnyyk.json,course
./data/splits/test_new\test\jwawqn.json,student
./data/splits/test_new\test\jwfzxxg.json,course
./data/splits/test_new\test\jwkygjy.json,other
./data/splits/test_new\test\jxbmfg.json,project
./data/splits/test_new\test\jxiite.json,course
./data/splits/test_new\test\jxjpziw.json,course
./data/splits/test_new\test\jxpqg.json,student
./data/splits/test_new\test\jxqpwlw.json,course
./data/splits/test_new\test\jyeyszb.json,course
./data/splits/test_new\test\jyffkgyk.json,course
./data/splits/test_new\test\jymnj.json,student
./data/splits/test_new\test\jzifdoy.json,course
./data/splits/test_new\test\jzjei.json,course
./data/splits/test_new\test\jzoegbn.json,student
./data/splits/test_new\test\jzoyf.json,department
./data/splits/test_new\test\kaqaica.json,course
./data/splits/test_new\test\karbsg.json,course
./data/splits/test_new\test\kbjsadwd.json,course
./data/splits/test_new\test\kbsxru.json,course
./data/splits/test_new\test\kbwcx.json,course
./data/splits/test_new\test\kcjaz.json,course
./data/splits/test_new\test\kcldhpcj.json,other
./data/splits/test_new\test\kcogomz.json,course
./data/splits/test_new\test\kdscbeoa.json,course
./data/splits/test_new\test\kegru.json,course
./data/splits/test_new\test\kejiyfi.json,department
./data/splits/test_new\test\kesfngwd.json,course
./data/splits/test_new\test\kfbgivtc.json,other
./data/splits/test_new\test\kgaxenm.json,student
./data/splits/test_new\test\kgmxep.json,course
./data/splits/test_new\test\kgtrkmsz.json,course
./data/splits/test_new\test\khcaied.json,course
./data/splits/test_new\test\khtaydx.json,course
./data/splits/test_new\test\kiqge.json,course
./data/splits/test_new\test\kjfoazza.json,student
./data/splits/test_new\test\kjjbbt.json,student
./data/splits/test_new\test\kjnmoil.json,course
./data/splits/test_new\test\kjsyzoav.json,student
./data/splits/test_new\test\klpyg.json,student
./data/splits/test_new\test\kltqcs.json,course
./data/splits/test_new\test\klysfu.json,department
./data/splits/test_new\test\klzplzo.json,course
./data/splits/test_new\test\kmrpuzwi.json,student
./data/splits/test_new\test\knvdg.json,course
./data/splits/test_new\test\kobkw.json,course
./data/splits/test_new\test\kofrfx.json,other
./data/splits/test_new\test\kqghrpia.json,course
./data/splits/test_new\test\kqohtbk.json,course
./data/splits/test_new\test\kqqjul.json,course
./data/splits/test_new\test\krdwlm.json,course
./data/splits/test_new\test\krjly.json,course
./data/splits/test_new\test\ksbke.json,course
./data/splits/test_new\test\ksglvhbn.json,course
